"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"education_humanitarian_condition","yes_no_host","1","no",0.17687074829932,NA,0.115134792657097,0.238606703941543,"region","sanaag"
"education_humanitarian_condition","yes_no_host","1","yes",0.363855421686747,NA,0.317526402055655,0.410184441317839,"region","sanaag"
"education_humanitarian_condition","yes_no_host","2","no",0.231292517006803,NA,0.163068467107793,0.299516566905813,"region","sanaag"
"education_humanitarian_condition","yes_no_host","2","yes",0.371084337349398,NA,0.324563953749561,0.417604720949234,"region","sanaag"
"education_humanitarian_condition","yes_no_host","4","no",0.0136054421768707,NA,0,0.0323492496605452,"region","sanaag"
"education_humanitarian_condition","yes_no_host","4","yes",0.00481927710843374,NA,0,0.0114881539449508,"region","sanaag"
"education_humanitarian_condition","yes_no_host","1","no",0.271028037383178,NA,0.21143150901575,0.330624565750605,"region","togdheer"
"education_humanitarian_condition","yes_no_host","1","yes",0.424628450106157,NA,0.37995663403424,0.469300266178074,"region","togdheer"
"education_humanitarian_condition","yes_no_host","3","no",0.345794392523364,NA,0.282023199235991,0.409565585810738,"region","togdheer"
"education_humanitarian_condition","yes_no_host","3","yes",0.239915074309979,NA,0.201321526833607,0.278508621786351,"region","togdheer"
"education_humanitarian_condition","yes_no_host","2","no",0.373831775700935,NA,0.308962050444552,0.438701500957317,"region","togdheer"
"education_humanitarian_condition","yes_no_host","2","yes",0.326963906581741,NA,0.284567997050607,0.369359816112874,"region","togdheer"
"education_humanitarian_condition","yes_no_host","4","no",0.00934579439252336,NA,0,0.0222469197196529,"region","togdheer"
"education_humanitarian_condition","yes_no_host","4","yes",0.00849256900212314,NA,0.000199363996284264,0.016785774007962,"region","togdheer"
"education_humanitarian_condition","yes_no_host","1","no",0.159090909090909,NA,0.11072691705315,0.207454901128668,"region","sool"
"education_humanitarian_condition","yes_no_host","1","yes",0.425093632958801,NA,0.383136432122308,0.467050833795295,"region","sool"
"education_humanitarian_condition","yes_no_host","3","no",0.477272727272727,NA,0.411226833097875,0.543318621447579,"region","sool"
"education_humanitarian_condition","yes_no_host","3","yes",0.279026217228464,NA,0.240959284092385,0.317093150364543,"region","sool"
"education_humanitarian_condition","yes_no_host","2","no",0.322727272727273,NA,0.260907904389309,0.384546641065237,"region","sool"
"education_humanitarian_condition","yes_no_host","2","yes",0.284644194756554,NA,0.246346038588127,0.322942350924982,"region","sool"
"education_humanitarian_condition","yes_no_host","4","no",0.0409090909090909,NA,0.0147173276267618,0.06710085419142,"region","sool"
"education_humanitarian_condition","yes_no_host","4","yes",0.0112359550561798,NA,0.00229020053157687,0.0201817095807827,"region","sool"
"education_humanitarian_condition","yes_no_host","3","no",0.280487804878049,NA,0.211672844409202,0.349302765346895,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","3","yes",0.228501228501229,NA,0.187674610829786,0.269327846172671,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","2","no",0.310975609756098,NA,0.240068912815812,0.381882306696383,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","2","yes",0.2997542997543,NA,0.255205147013512,0.344303452495088,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","1","no",0.371951219512195,NA,0.297914618018671,0.445987821005719,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","1","yes",0.464373464373464,NA,0.415878543800947,0.512868384945981,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","4","no",0.0365853658536585,NA,0.00782680733277756,0.0653439243745395,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","4","yes",0.00737100737100737,NA,0,0.015688423177332,"region","woqooyi_galbeed"
"education_humanitarian_condition","yes_no_host","1","no",0.397435897435897,NA,0.288751870015783,0.506119924856012,"region","awdal"
"education_humanitarian_condition","yes_no_host","1","yes",0.285714285714286,NA,0.248952910866858,0.322475660561714,"region","awdal"
"education_humanitarian_condition","yes_no_host","2","no",0.397435897435897,NA,0.288751870015783,0.506119924856012,"region","awdal"
"education_humanitarian_condition","yes_no_host","2","yes",0.371772805507745,NA,0.332446154813274,0.411099456202216,"region","awdal"
"education_humanitarian_condition","yes_no_host","3","no",0.205128205128205,NA,0.115448993120142,0.294807417136269,"region","awdal"
"education_humanitarian_condition","yes_no_host","3","yes",0.332185886402754,NA,0.293858591331936,0.370513181473572,"region","awdal"
"education_humanitarian_condition","yes_no_host","4","no",0,NA,0,0,"region","awdal"
"education_humanitarian_condition","yes_no_host","4","yes",0.0103270223752151,NA,0.00210036897177201,0.0185536757786583,"region","awdal"
"education_humanitarian_condition","yes_no_host","2","no",0.461538461538462,NA,0.383249618058648,0.539827305018275,"region","gedo"
"education_humanitarian_condition","yes_no_host","2","yes",0.51307847082495,NA,0.469101625314447,0.557055316335452,"region","gedo"
"education_humanitarian_condition","yes_no_host","3","no",0.378205128205128,NA,0.302048824134116,0.45436143227614,"region","gedo"
"education_humanitarian_condition","yes_no_host","3","yes",0.265593561368209,NA,0.226735628063459,0.30445149467296,"region","gedo"
"education_humanitarian_condition","yes_no_host","1","no",0.0897435897435897,NA,0.0448584918932288,0.134628687593951,"region","gedo"
"education_humanitarian_condition","yes_no_host","1","yes",0.207243460764588,NA,0.171580858998817,0.242906062530358,"region","gedo"
"education_humanitarian_condition","yes_no_host","4","no",0.0705128205128205,NA,0.0303083515678703,0.110717289457771,"region","gedo"
"education_humanitarian_condition","yes_no_host","4","yes",0.0140845070422535,NA,0.00371654590329961,0.0244524681812074,"region","gedo"
"education_humanitarian_condition","yes_no_host","2","no",0.486301369863014,NA,0.405106650792802,0.567496088933226,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","2","yes",0.486772486772487,NA,0.415407640324805,0.558137333220169,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","3","no",0.335616438356164,NA,0.2589064556912,0.412326421021129,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","3","yes",0.264550264550265,NA,0.20157109101486,0.327529438085669,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","1","no",0.150684931506849,NA,0.0925696748083317,0.208800188205367,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","1","yes",0.216931216931217,NA,0.158083808617336,0.275778625245098,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","4","no",0.0273972602739726,NA,0.000879176069886488,0.0539153444780587,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","4","yes",0.0317460317460317,NA,0.0067134452813568,0.0567786182107067,"region","lower_juba"
"education_humanitarian_condition","yes_no_host","3","no",0.317073170731707,NA,0.258871956605599,0.375274384857816,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","3","yes",0.22884012539185,NA,0.182700323873579,0.27497992691012,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","1","no",0.235772357723577,NA,0.182681098794011,0.288863616653143,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","1","yes",0.316614420062696,NA,0.26552444719452,0.367704392930871,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","2","no",0.341463414634146,NA,0.282153506331254,0.400773322937039,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","2","yes",0.407523510971787,NA,0.353553896392035,0.461493125551538,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","4","no",0.0894308943089431,NA,0.0537393407661184,0.125122447851768,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","4","yes",0.0470219435736677,NA,0.0237716115220309,0.0702722756253045,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","5","no",0.016260162601626,NA,0.000441572195023689,0.0320787530082284,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","5","yes",0,NA,0,0,"region","galgaduud"
"education_humanitarian_condition","yes_no_host","2","no",0.366336633663366,NA,0.312052081243616,0.420621186083117,"region","mudug"
"education_humanitarian_condition","yes_no_host","2","yes",0.40169133192389,NA,0.357482767993368,0.445899895854412,"region","mudug"
"education_humanitarian_condition","yes_no_host","1","no",0.181518151815182,NA,0.138090000455263,0.2249463031751,"region","mudug"
"education_humanitarian_condition","yes_no_host","1","yes",0.346723044397463,NA,0.303805234373365,0.389640854421561,"region","mudug"
"education_humanitarian_condition","yes_no_host","3","no",0.412541254125413,NA,0.357074958082993,0.468007550167832,"region","mudug"
"education_humanitarian_condition","yes_no_host","3","yes",0.238900634249471,NA,0.200447932325807,0.277353336173136,"region","mudug"
"education_humanitarian_condition","yes_no_host","4","no",0.0396039603960396,NA,0.0176303573269888,0.0615775634650904,"region","mudug"
"education_humanitarian_condition","yes_no_host","4","yes",0.0126849894291755,NA,0.00259314714402596,0.022776831714325,"region","mudug"
"education_humanitarian_condition","yes_no_host","3","no",0.553615960099751,NA,0.504930364910548,0.602301555288953,"region","banadir"
"education_humanitarian_condition","yes_no_host","3","yes",0.331730769230769,NA,0.286458112059421,0.377003426402117,"region","banadir"
"education_humanitarian_condition","yes_no_host","1","no",0.0947630922693267,NA,0.0660789021860115,0.123447282352642,"region","banadir"
"education_humanitarian_condition","yes_no_host","1","yes",0.317307692307692,NA,0.272554895701966,0.362060488913419,"region","banadir"
"education_humanitarian_condition","yes_no_host","2","no",0.28428927680798,NA,0.240112822557159,0.328465731058801,"region","banadir"
"education_humanitarian_condition","yes_no_host","2","yes",0.295673076923077,NA,0.251793704263719,0.339552449582435,"region","banadir"
"education_humanitarian_condition","yes_no_host","4","no",0.0673316708229426,NA,0.0427893762689686,0.0918739653769167,"region","banadir"
"education_humanitarian_condition","yes_no_host","4","yes",0.0552884615384615,NA,0.0333131906574478,0.0772637324194753,"region","banadir"
"education_humanitarian_condition","yes_no_host","3","no",0.497005988023952,NA,0.421113032543967,0.572898943503937,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","3","yes",0.406593406593407,NA,0.36142361003098,0.451763203155834,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","2","no",0.425149700598802,NA,0.350110609090922,0.500188792106683,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","2","yes",0.318681318681319,NA,0.27583187021282,0.361530767149817,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","1","no",0.0598802395209581,NA,0.023866136483941,0.0958943425579752,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","1","yes",0.261538461538462,NA,0.221125236641498,0.301951686435425,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","4","no",0.0179640718562874,NA,0,0.0381247588934122,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","4","yes",0.0131868131868132,NA,0.00269672391785041,0.023676902455776,"region","lower_shabelle"
"education_humanitarian_condition","yes_no_host","1","no",0.151898734177215,NA,0.0726348978954153,0.231162570459015,"region","bay"
"education_humanitarian_condition","yes_no_host","1","yes",0.241379310344828,NA,0.189388114191974,0.293370506497681,"region","bay"
"education_humanitarian_condition","yes_no_host","3","no",0.329113924050633,NA,0.225343958564007,0.432883889537259,"region","bay"
"education_humanitarian_condition","yes_no_host","3","yes",0.421455938697318,NA,0.361461394847215,0.481450482547421,"region","bay"
"education_humanitarian_condition","yes_no_host","2","no",0.481012658227848,NA,0.370673214493807,0.591352101961889,"region","bay"
"education_humanitarian_condition","yes_no_host","2","yes",0.310344827586207,NA,0.254135847972856,0.366553807199558,"region","bay"
"education_humanitarian_condition","yes_no_host","4","no",0.0379746835443038,NA,0,0.0801845994586159,"region","bay"
"education_humanitarian_condition","yes_no_host","4","yes",0.0268199233716475,NA,0.00719116550499634,0.0464486812382987,"region","bay"
"education_humanitarian_condition","yes_no_host","2","no",0.478787878787879,NA,0.402476490716425,0.555099266859333,"region","bakool"
"education_humanitarian_condition","yes_no_host","2","yes",0.507518796992481,NA,0.447369220281237,0.567668373703726,"region","bakool"
"education_humanitarian_condition","yes_no_host","3","no",0.393939393939394,NA,0.319297395196664,0.468581392682124,"region","bakool"
"education_humanitarian_condition","yes_no_host","3","yes",0.327067669172932,NA,0.270623876863399,0.383511461482466,"region","bakool"
"education_humanitarian_condition","yes_no_host","1","no",0.0606060606060606,NA,0.0241564887751257,0.0970556324369955,"region","bakool"
"education_humanitarian_condition","yes_no_host","1","yes",0.150375939849624,NA,0.107371404600158,0.19338047509909,"region","bakool"
"education_humanitarian_condition","yes_no_host","4","no",0.0666666666666667,NA,0.0285615509352733,0.10477178239806,"region","bakool"
"education_humanitarian_condition","yes_no_host","4","yes",0.0150375939849624,NA,0.000395247323124216,0.0296799406468006,"region","bakool"
"education_pin","yes_no_host","not inneed","no",0.622641509433962,NA,0.491770466331379,0.753512552536545,"region","hiraan"
"education_pin","yes_no_host","not inneed","yes",0.682926829268293,NA,0.600456129428122,0.765397529108464,"region","hiraan"
"education_pin","yes_no_host","in need","no",0.377358490566038,NA,0.246487447463455,0.50822953366862,"region","hiraan"
"education_pin","yes_no_host","in need","yes",0.317073170731707,NA,0.234602470891536,0.399543870571879,"region","hiraan"
"education_pin","yes_no_host","not inneed","no",0.783783783783784,NA,0.650785015563722,0.916782552003846,"region","middle_shabelle"
"education_pin","yes_no_host","not inneed","yes",0.635761589403974,NA,0.558802884123558,0.712720294684389,"region","middle_shabelle"
"education_pin","yes_no_host","in need","no",0.216216216216216,NA,0.0832174479961545,0.349214984436278,"region","middle_shabelle"
"education_pin","yes_no_host","in need","yes",0.364238410596026,NA,0.287279705315611,0.441197115876442,"region","middle_shabelle"
"education_pin","yes_no_host","not inneed","no",0.454022988505747,NA,0.379976138028416,0.528069838983079,"region","nugaal"
"education_pin","yes_no_host","not inneed","yes",0.661111111111111,NA,0.61217045833374,0.710051763888482,"region","nugaal"
"education_pin","yes_no_host","in need","no",0.545977011494253,NA,0.471930161016921,0.620023861971584,"region","nugaal"
"education_pin","yes_no_host","in need","yes",0.338888888888889,NA,0.289948236111518,0.38782954166626,"region","nugaal"
"education_pin","yes_no_host","in need","no",0.585635359116022,NA,0.513819868127729,0.657450850104315,"region","bari"
"education_pin","yes_no_host","in need","yes",0.24015009380863,NA,0.203859496621899,0.276440690995362,"region","bari"
"education_pin","yes_no_host","not inneed","no",0.414364640883978,NA,0.342549149895685,0.486180131872271,"region","bari"
"education_pin","yes_no_host","not inneed","yes",0.75984990619137,NA,0.723559309004638,0.796140503378101,"region","bari"
"education_pin","yes_no_host","in need","no",0.591836734693878,NA,0.512313494432109,0.671359974955646,"region","sanaag"
"education_pin","yes_no_host","in need","yes",0.265060240963855,NA,0.222558283201737,0.307562198725974,"region","sanaag"
"education_pin","yes_no_host","not inneed","no",0.408163265306122,NA,0.328640025044354,0.487686505567891,"region","sanaag"
"education_pin","yes_no_host","not inneed","yes",0.734939759036145,NA,0.692437801274026,0.777441716798263,"region","sanaag"
"education_pin","yes_no_host","not inneed","no",0.644859813084112,NA,0.580695875863724,0.7090237503045,"region","togdheer"
"education_pin","yes_no_host","not inneed","yes",0.751592356687898,NA,0.712541683311845,0.790643030063951,"region","togdheer"
"education_pin","yes_no_host","in need","no",0.355140186915888,NA,0.290976249695499,0.419304124136276,"region","togdheer"
"education_pin","yes_no_host","in need","yes",0.248407643312102,NA,0.209356969936049,0.287458316688155,"region","togdheer"
"education_pin","yes_no_host","not inneed","no",0.481818181818182,NA,0.415747678851254,0.54788868478511,"region","sool"
"education_pin","yes_no_host","not inneed","yes",0.709737827715356,NA,0.671215737464999,0.748259917965713,"region","sool"
"education_pin","yes_no_host","in need","no",0.518181818181818,NA,0.45211131521489,0.584252321148746,"region","sool"
"education_pin","yes_no_host","in need","yes",0.290262172284644,NA,0.251740082034287,0.328784262535001,"region","sool"
"education_pin","yes_no_host","in need","no",0.317073170731707,NA,0.245792196236622,0.388354145226793,"region","woqooyi_galbeed"
"education_pin","yes_no_host","in need","yes",0.235872235872236,NA,0.194590978723486,0.277153493020986,"region","woqooyi_galbeed"
"education_pin","yes_no_host","not inneed","no",0.682926829268293,NA,0.611645854773208,0.754207803763378,"region","woqooyi_galbeed"
"education_pin","yes_no_host","not inneed","yes",0.764127764127764,NA,0.722846506979014,0.805409021276514,"region","woqooyi_galbeed"
"education_pin","yes_no_host","not inneed","no",0.794871794871795,NA,0.705192582863731,0.884551006879858,"region","awdal"
"education_pin","yes_no_host","not inneed","yes",0.657487091222031,NA,0.618870683379344,0.696103499064718,"region","awdal"
"education_pin","yes_no_host","in need","no",0.205128205128205,NA,0.115448993120142,0.294807417136269,"region","awdal"
"education_pin","yes_no_host","in need","yes",0.342512908777969,NA,0.303896500935282,0.381129316620656,"region","awdal"
"education_pin","yes_no_host","not inneed","no",0.551282051282051,NA,0.473174642214104,0.629389460349998,"region","gedo"
"education_pin","yes_no_host","not inneed","yes",0.720321931589537,NA,0.680831196838943,0.759812666340131,"region","gedo"
"education_pin","yes_no_host","in need","no",0.448717948717949,NA,0.370610539650002,0.526825357785896,"region","gedo"
"education_pin","yes_no_host","in need","yes",0.279678068410463,NA,0.240187333659869,0.319168803161057,"region","gedo"
"education_pin","yes_no_host","not inneed","no",0.636986301369863,NA,0.558868972166781,0.715103630572945,"region","lower_juba"
"education_pin","yes_no_host","not inneed","yes",0.703703703703704,NA,0.638507187624673,0.768900219782734,"region","lower_juba"
"education_pin","yes_no_host","in need","no",0.363013698630137,NA,0.284896369427055,0.441131027833219,"region","lower_juba"
"education_pin","yes_no_host","in need","yes",0.296296296296296,NA,0.231099780217266,0.361492812375327,"region","lower_juba"
"education_pin","yes_no_host","in need","no",0.422764227642276,NA,0.360978104716767,0.484550350567786,"region","galgaduud"
"education_pin","yes_no_host","in need","yes",0.275862068965517,NA,0.226771952283454,0.32495218564758,"region","galgaduud"
"education_pin","yes_no_host","not inneed","no",0.577235772357724,NA,0.515449649432214,0.639021895283234,"region","galgaduud"
"education_pin","yes_no_host","not inneed","yes",0.724137931034483,NA,0.67504781435242,0.773228047716546,"region","galgaduud"
"education_pin","yes_no_host","not inneed","no",0.547854785478548,NA,0.491778597199809,0.603930973757286,"region","mudug"
"education_pin","yes_no_host","not inneed","yes",0.748414376321353,NA,0.709284227376699,0.787544525266007,"region","mudug"
"education_pin","yes_no_host","in need","no",0.452145214521452,NA,0.396069026242714,0.50822140280019,"region","mudug"
"education_pin","yes_no_host","in need","yes",0.251585623678647,NA,0.212455474733993,0.290715772623301,"region","mudug"
"education_pin","yes_no_host","in need","no",0.620947630922693,NA,0.573433920281677,0.66846134156371,"region","banadir"
"education_pin","yes_no_host","in need","yes",0.387019230769231,NA,0.340185681470841,0.43385278006762,"region","banadir"
"education_pin","yes_no_host","not inneed","no",0.379052369077307,NA,0.33153865843629,0.426566079718323,"region","banadir"
"education_pin","yes_no_host","not inneed","yes",0.612980769230769,NA,0.56614721993238,0.659814318529159,"region","banadir"
"education_pin","yes_no_host","in need","no",0.51497005988024,NA,0.439109767606192,0.590830352154287,"region","lower_shabelle"
"education_pin","yes_no_host","in need","yes",0.41978021978022,NA,0.374396610109547,0.465163829450893,"region","lower_shabelle"
"education_pin","yes_no_host","not inneed","no",0.485029940119761,NA,0.409169647845713,0.560890232393808,"region","lower_shabelle"
"education_pin","yes_no_host","not inneed","yes",0.58021978021978,NA,0.534836170549107,0.625603389890453,"region","lower_shabelle"
"education_pin","yes_no_host","not inneed","no",0.632911392405063,NA,0.526464971236138,0.739357813573989,"region","bay"
"education_pin","yes_no_host","not inneed","yes",0.551724137931034,NA,0.491301300409476,0.612146975452593,"region","bay"
"education_pin","yes_no_host","in need","no",0.367088607594937,NA,0.260642186426011,0.473535028763862,"region","bay"
"education_pin","yes_no_host","in need","yes",0.448275862068965,NA,0.387853024547407,0.508698699590524,"region","bay"
"education_pin","yes_no_host","not inneed","no",0.539393939393939,NA,0.463251220330168,0.615536658457711,"region","bakool"
"education_pin","yes_no_host","not inneed","yes",0.657894736842105,NA,0.60081660321525,0.71497287046896,"region","bakool"
"education_pin","yes_no_host","in need","no",0.460606060606061,NA,0.384463341542289,0.536748779669832,"region","bakool"
"education_pin","yes_no_host","in need","yes",0.342105263157895,NA,0.28502712953104,0.39918339678475,"region","bakool"
"education_severe_pin","yes_no_host","not pin","no",0.622641509433962,NA,0.491770466331379,0.753512552536545,"region","hiraan"
"education_severe_pin","yes_no_host","not pin","yes",0.682926829268293,NA,0.600456129428122,0.765397529108464,"region","hiraan"
"education_severe_pin","yes_no_host","pin","no",0.358490566037736,NA,0.22901498901408,0.487966143061392,"region","hiraan"
"education_severe_pin","yes_no_host","pin","yes",0.292682926829268,NA,0.212045138064513,0.373320715594023,"region","hiraan"
"education_severe_pin","yes_no_host","severe pin","no",0.0188679245283019,NA,0,0.0556023513664382,"region","hiraan"
"education_severe_pin","yes_no_host","severe pin","yes",0.024390243902439,NA,0,0.0517290146894714,"region","hiraan"
"education_severe_pin","yes_no_host","not pin","no",0.783783783783784,NA,0.650785015563722,0.916782552003846,"region","middle_shabelle"
"education_severe_pin","yes_no_host","not pin","yes",0.635761589403974,NA,0.558802884123558,0.712720294684389,"region","middle_shabelle"
"education_severe_pin","yes_no_host","pin","no",0.216216216216216,NA,0.0832174479961545,0.349214984436278,"region","middle_shabelle"
"education_severe_pin","yes_no_host","pin","yes",0.317880794701987,NA,0.243411022994443,0.392350566409531,"region","middle_shabelle"
"education_severe_pin","yes_no_host","severe pin","no",0,NA,0,0,"region","middle_shabelle"
"education_severe_pin","yes_no_host","severe pin","yes",0.0463576158940397,NA,0.0127319373017393,0.0799832944863402,"region","middle_shabelle"
"education_severe_pin","yes_no_host","not pin","no",0.454022988505747,NA,0.379976138028416,0.528069838983079,"region","nugaal"
"education_severe_pin","yes_no_host","not pin","yes",0.661111111111111,NA,0.61217045833374,0.710051763888482,"region","nugaal"
"education_severe_pin","yes_no_host","pin","no",0.471264367816092,NA,0.397025373087546,0.545503362544637,"region","nugaal"
"education_severe_pin","yes_no_host","pin","yes",0.319444444444444,NA,0.271234866854783,0.367654022034106,"region","nugaal"
"education_severe_pin","yes_no_host","severe pin","no",0.0747126436781609,NA,0.0356091233612369,0.113816163995085,"region","nugaal"
"education_severe_pin","yes_no_host","severe pin","yes",0.0194444444444444,NA,0.00516741889958157,0.0337214699893073,"region","nugaal"
"education_severe_pin","yes_no_host","severe pin","no",0.0276243093922652,NA,0.00373102206257314,0.0515175967219572,"region","bari"
"education_severe_pin","yes_no_host","severe pin","yes",0.0187617260787993,NA,0.00723482774135497,0.0302886244162435,"region","bari"
"education_severe_pin","yes_no_host","not pin","no",0.414364640883978,NA,0.342549149895685,0.486180131872271,"region","bari"
"education_severe_pin","yes_no_host","not pin","yes",0.75984990619137,NA,0.723559309004638,0.796140503378101,"region","bari"
"education_severe_pin","yes_no_host","pin","no",0.558011049723757,NA,0.485610769010249,0.630411330437265,"region","bari"
"education_severe_pin","yes_no_host","pin","yes",0.221388367729831,NA,0.186116645113833,0.256660090345829,"region","bari"
"education_severe_pin","yes_no_host","pin","no",0.578231292517007,NA,0.498328101500256,0.658134483533757,"region","sanaag"
"education_severe_pin","yes_no_host","pin","yes",0.260240963855422,NA,0.217989307529455,0.302492620181389,"region","sanaag"
"education_severe_pin","yes_no_host","not pin","no",0.408163265306122,NA,0.328640025044354,0.487686505567891,"region","sanaag"
"education_severe_pin","yes_no_host","not pin","yes",0.734939759036145,NA,0.692437801274026,0.777441716798263,"region","sanaag"
"education_severe_pin","yes_no_host","severe pin","no",0.0136054421768707,NA,0,0.0323492496605452,"region","sanaag"
"education_severe_pin","yes_no_host","severe pin","yes",0.00481927710843374,NA,0,0.0114881539449508,"region","sanaag"
"education_severe_pin","yes_no_host","not pin","no",0.644859813084112,NA,0.580695875863724,0.7090237503045,"region","togdheer"
"education_severe_pin","yes_no_host","not pin","yes",0.751592356687898,NA,0.712541683311845,0.790643030063951,"region","togdheer"
