"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"chronic",NA,"no",NA,0.832723531482834,NA,0.811203764519301,0.854243298446367,NA,NA
"chronic",NA,"yes",NA,0.140504483200478,NA,0.120772383246415,0.160236583154541,NA,NA
"no_difficulty_hh",NA,"FALSE",NA,0.963897020308606,NA,0.955928044355466,0.971865996261747,NA,NA
"no_difficulty_hh",NA,"TRUE",NA,0.0361029796913936,NA,0.0281340037382532,0.0440719556445339,NA,NA
"minor_difficulties_hh",NA,"FALSE",NA,0.967314933643361,NA,0.96100375943427,0.973626107852452,NA,NA
"minor_difficulties_hh",NA,"TRUE",NA,0.0326850663566388,NA,0.0263738921475476,0.0389962405657301,NA,NA
"some_difficulties_hh",NA,"FALSE",NA,0.958007932409024,NA,0.947600511495419,0.968415353322629,NA,NA
"some_difficulties_hh",NA,"TRUE",NA,0.0419920675909756,NA,0.0315846466773706,0.0523994885045806,NA,NA
"a_lot_hh",NA,"FALSE",NA,0.962054693646975,NA,0.953093962396124,0.971015424897826,NA,NA
"a_lot_hh",NA,"TRUE",NA,0.0379453063530253,NA,0.0289845751021743,0.0469060376038763,NA,NA
"cannot_carry_hh",NA,"FALSE",NA,0.960484999406276,NA,0.949284548908619,0.971685449903933,NA,NA
"cannot_carry_hh",NA,"TRUE",NA,0.039515000593724,NA,0.0283145500960673,0.0507154510913806,NA,NA
"fore_hhdebt",NA,"dontknow",NA,0.221963827049691,NA,0.194981681584383,0.248945972514999,NA,NA
"fore_hhdebt",NA,"no",NA,0.415270848924744,NA,0.378681424450115,0.451860273399372,NA,NA
"fore_hhdebt",NA,"yes",NA,0.362765324025566,NA,0.323529778375645,0.402000869675486,NA,NA
"lost_employment",NA,"0",NA,0.878937273085241,NA,0.859299330624719,0.898575215545763,NA,NA
"lost_employment",NA,"1",NA,0.0924160857232206,NA,0.0756354398584507,0.10919673158799,NA,NA
"lost_employment",NA,"10",NA,2.11527203514495e-06,NA,-1.54079844839662e-06,5.77134251868651e-06,NA,NA
"lost_employment",NA,"11",NA,0.000134778202846661,NA,-9.3476043110877e-05,0.000363032448804198,NA,NA
"lost_employment",NA,"2",NA,0.0193548455197298,NA,0.0142356889850066,0.0244740020544529,NA,NA
"lost_employment",NA,"3",NA,0.00678099514973799,NA,0.00306100809251236,0.0105009822069636,NA,NA
"lost_employment",NA,"4",NA,0.000761430543617774,NA,0.000145934185668259,0.00137692690156729,NA,NA
"lost_employment",NA,"5",NA,0.00103127262439213,NA,2.31612444402765e-05,0.00203938400434399,NA,NA
"lost_employment",NA,"6",NA,0.00054633035378566,NA,-0.00019559059443204,0.00128825130200336,NA,NA
"lost_employment",NA,"7",NA,3.48735253934181e-05,NA,2.07203030458596e-05,4.90267477409766e-05,NA,NA
"disp_why1",NA,"arrival_ags",NA,0.0643083918776216,NA,0.0464073720046836,0.0822094117505596,NA,NA
"disp_why1",NA,"conflict_community",NA,0.289891928749948,NA,0.158035525214061,0.421748332285834,NA,NA
"disp_why1",NA,"conflict_fear",NA,0.00648629514354046,NA,0.00283557233003903,0.0101370179570419,NA,NA
"disp_why1",NA,"conflict_surrounding",NA,0.065433057475568,NA,0.0423474298515637,0.0885186850995723,NA,NA
"disp_why1",NA,"dontknow",NA,0.00782158163052628,NA,0.00375003327561333,0.0118931299854392,NA,NA
"disp_why1",NA,"drought",NA,0.180286771341253,NA,0.118518162526576,0.242055380155931,NA,NA
"disp_why1",NA,"eviction",NA,0.0149427561296798,NA,0.000393978091228936,0.0294915341681307,NA,NA
"disp_why1",NA,"flooding",NA,0.0109157626458702,NA,0.00618568437410029,0.0156458409176402,NA,NA
"disp_why1",NA,"lack_edu",NA,0.00585668161758908,NA,-0.00334950160978889,0.015062864844967,NA,NA
"disp_why1",NA,"lack_food",NA,0.0346812514167247,NA,0.0277207599210767,0.0416417429123726,NA,NA
"disp_why1",NA,"lack_health",NA,0.0403234172061305,NA,0.0305495744845729,0.0500972599276881,NA,NA
"disp_why1",NA,"lack_job",NA,0.0922663252090696,NA,0.0593765310498929,0.125156119368246,NA,NA
"disp_why1",NA,"lack_water",NA,0.0567989116969386,NA,-0.0444127446000554,0.158010567993932,NA,NA
"disp_why1",NA,"livestock_disease",NA,0.00482367177008256,NA,0.00045719962013184,0.00919014392003327,NA,NA
"disp_why1",NA,"none",NA,0.0596465243822205,NA,0.0353140132232954,0.0839790355411455,NA,NA
"disp_why1",NA,"pressure_authorities",NA,0.00181020651110103,NA,0.00111941051171738,0.00250100251048467,NA,NA
"disp_why1",NA,"pressure_hc",NA,0.00116824201456385,NA,-0.000189332863098536,0.00252581689222623,NA,NA
"disp_why1",NA,"threats",NA,0.0603896912009556,NA,0.0350105578700476,0.0857688245318636,NA,NA
"disp_why1",NA,"withdrawal_ags",NA,0.00214853198061654,NA,0.000655192436749813,0.00364187152448327,NA,NA
"disp_why2",NA,"arrival_ags",NA,0.119170455597507,NA,0.0439898727067332,0.194351038488281,NA,NA
"disp_why2",NA,"conflict_community",NA,0.0349326417612968,NA,0.0154238298295185,0.0544414536930751,NA,NA
"disp_why2",NA,"conflict_fear",NA,0.0673393939456283,NA,0.039610776868505,0.0950680110227517,NA,NA
"disp_why2",NA,"conflict_surrounding",NA,0.0261229151705313,NA,0.0178051163667382,0.0344407139743244,NA,NA
"disp_why2",NA,"dontknow",NA,0.00603057227592366,NA,-0.000919584354156813,0.0129807289060041,NA,NA
"disp_why2",NA,"drought",NA,0.0989624720414434,NA,-0.0126970989351624,0.210622043018049,NA,NA
"disp_why2",NA,"eviction",NA,0.0234102557025209,NA,0.00791441549558075,0.0389060959094611,NA,NA
"disp_why2",NA,"flooding",NA,0.0351151170128869,NA,0.0048157020203588,0.0654145320054149,NA,NA
"disp_why2",NA,"lack_edu",NA,0.0248342104783269,NA,-0.00282754258925028,0.0524959635459041,NA,NA
"disp_why2",NA,"lack_food",NA,0.0601647800334833,NA,0.0452794095037741,0.0750501505631925,NA,NA
"disp_why2",NA,"lack_health",NA,0.103852519495292,NA,0.029056508717537,0.178648530273047,NA,NA
"disp_why2",NA,"lack_job",NA,0.127557442888396,NA,0.0925276775303217,0.162587208246469,NA,NA
"disp_why2",NA,"lack_water",NA,0.0748721307436152,NA,0.0518862737867613,0.0978579877004689,NA,NA
"disp_why2",NA,"livestock_disease",NA,0.0103042615383661,NA,-0.0015888518557273,0.0221973749324595,NA,NA
"disp_why2",NA,"none",NA,0.035302264004352,NA,0.0174075996348031,0.053196928373901,NA,NA
"disp_why2",NA,"pressure_authorities",NA,0.0576915975993554,NA,-0.0242953095209002,0.139678504719611,NA,NA
"disp_why2",NA,"pressure_hc",NA,0.0026523781876626,NA,0.0018853004796543,0.0034194558956709,NA,NA
"disp_why2",NA,"threats",NA,0.0605545174211834,NA,0.0319947156494574,0.0891143191929094,NA,NA
"disp_why2",NA,"withdrawal_ags",NA,0.0311300741022289,NA,0.0202758106748405,0.0419843375296173,NA,NA
"dest_loc_why1",NA,"cash",NA,0.00226399298039221,NA,0.00101712223452201,0.0035108637262624,NA,NA
"dest_loc_why1",NA,"dontknow",NA,0.0118996620043521,NA,-0.00271038210890695,0.0265097061176112,NA,NA
"dest_loc_why1",NA,"educ_ser",NA,0.0482829243526729,NA,0.0237999765057933,0.0727658721995525,NA,NA
"dest_loc_why1",NA,"family",NA,0.0190209743134526,NA,0.00976905304383618,0.0282728955830689,NA,NA
"dest_loc_why1",NA,"food_dist",NA,0.0350083246411982,NA,0.0187366479904798,0.0512800012919167,NA,NA
"dest_loc_why1",NA,"health_ser",NA,0.080207701430134,NA,0.00280350255736987,0.157611900302898,NA,NA
"dest_loc_why1",NA,"local_food",NA,0.0423574045101056,NA,0.0311707780226145,0.0535440309975967,NA,NA
"dest_loc_why1",NA,"no_conflict",NA,0.251815056253542,NA,0.197920408375168,0.305709704131916,NA,NA
"dest_loc_why1",NA,"none",NA,0.0487649185028549,NA,0.030362002454531,0.0671678345511788,NA,NA
"dest_loc_why1",NA,"protection",NA,0.0506104811007411,NA,0.0356464600660145,0.0655745021354677,NA,NA
"dest_loc_why1",NA,"shelter",NA,0.100253775472709,NA,0.0250737759009845,0.175433775044433,NA,NA
"dest_loc_why1",NA,"water",NA,0.11482408907441,NA,0.00177915269686846,0.227869025451951,NA,NA
"dest_loc_why1",NA,"withdrawal_ags",NA,0.00513673617531885,NA,1.3181216141054e-05,0.0102602911344966,NA,NA
"dest_loc_why1",NA,"work_income",NA,0.189553959188117,NA,0.128605082129768,0.250502836246467,NA,NA
"dest_loc_why2",NA,"cash",NA,0.00909928705601551,NA,0.00534458482741927,0.0128539892846118,NA,NA
"dest_loc_why2",NA,"dontknow",NA,0.0410614323675554,NA,0.021665207187919,0.0604576575471918,NA,NA
"dest_loc_why2",NA,"educ_ser",NA,0.0555169963103164,NA,0.0287331479836759,0.0823008446369568,NA,NA
"dest_loc_why2",NA,"family",NA,0.0702420957036675,NA,-0.0363255874569865,0.176809778864321,NA,NA
"dest_loc_why2",NA,"food_dist",NA,0.129403532050669,NA,0.0972026255838341,0.161604438517504,NA,NA
"dest_loc_why2",NA,"health_ser",NA,0.139347676035935,NA,0.0705980040289694,0.208097348042901,NA,NA
"dest_loc_why2",NA,"local_food",NA,0.0887203878357631,NA,0.0604848432106241,0.116955932460902,NA,NA
"dest_loc_why2",NA,"no_conflict",NA,0.10477671997937,NA,0.0297516955408628,0.179801744417877,NA,NA
"dest_loc_why2",NA,"none",NA,0.0364688468802362,NA,0.0181293251258395,0.0548083686346328,NA,NA
"dest_loc_why2",NA,"protection",NA,0.0231197779912687,NA,0.00359195259279304,0.0426476033897444,NA,NA
"dest_loc_why2",NA,"shelter",NA,0.0872147345106155,NA,0.0659466582255919,0.108482810795639,NA,NA
"dest_loc_why2",NA,"water",NA,0.0426630484450144,NA,0.0296090105357913,0.0557170863542374,NA,NA
"dest_loc_why2",NA,"withdrawal_ags",NA,0.0107007388956681,NA,7.11718703978147e-05,0.0213303059209383,NA,NA
"dest_loc_why2",NA,"work_income",NA,0.161664725937905,NA,0.0887400113043543,0.234589440571456,NA,NA
"primary_source_drinking_water","population_group","berkad","IDP",0.0519140799708222,NA,0.0261469736169923,0.0776811863246521,NA,NA
"primary_source_drinking_water","population_group","borehole","IDP",0.00985472174296896,NA,0.00419344436864867,0.0155159991172893,NA,NA
"primary_source_drinking_water","population_group","other","IDP",0.00503226153895489,NA,0.0014588805788028,0.00860564249910697,NA,NA
"primary_source_drinking_water","population_group","piped_system","IDP",0.346479286383369,NA,0.27289903042136,0.420059542345378,NA,NA
"primary_source_drinking_water","population_group","protected_well_no_hand_pump","IDP",0.0527878398125255,NA,0.0299492685852515,0.0756264110397995,NA,NA
"primary_source_drinking_water","population_group","protected_well_with_hand_pump","IDP",0.0419920835301052,NA,0.0223065330446162,0.0616776340155942,NA,NA
"primary_source_drinking_water","population_group","river","IDP",0.0126859842575534,NA,0.00579802496070991,0.0195739435543969,NA,NA
"primary_source_drinking_water","population_group","tank_and_tap","IDP",0.122234840381459,NA,0.0833555853221658,0.161114095440751,NA,NA
"primary_source_drinking_water","population_group","unprotected_well","IDP",0.0773926110599598,NA,0.0494474597226311,0.105337762397289,NA,NA
"primary_source_drinking_water","population_group","vendors","IDP",0.113335904466715,NA,0.0440974380596272,0.182574370873802,NA,NA
"primary_source_drinking_water","population_group","water_kiosk","IDP",0.112000816271474,NA,0.08436204376237,0.139639588780578,NA,NA
"primary_source_drinking_water","population_group","water_trucking_distrib","IDP",0.0542895705840939,NA,0.035998622308825,0.0725805188593629,NA,NA
"primary_source_drinking_water","population_group","berkad","not_displaced",0.0626855766049443,NA,0.0360647326995151,0.0893064205103734,NA,NA
"primary_source_drinking_water","population_group","borehole","not_displaced",0.0245421635123453,NA,0.0139494816424526,0.035134845382238,NA,NA
"primary_source_drinking_water","population_group","other","not_displaced",0.0201987211040567,NA,0.0125971967454398,0.0278002454626737,NA,NA
"primary_source_drinking_water","population_group","piped_system","not_displaced",0.352957766600536,NA,0.254861921032302,0.451053612168769,NA,NA
"primary_source_drinking_water","population_group","protected_well_no_hand_pump","not_displaced",0.0393390112279551,NA,0.0243135059190084,0.0543645165369017,NA,NA
"primary_source_drinking_water","population_group","protected_well_with_hand_pump","not_displaced",0.0458978290092234,NA,0.0236143304526784,0.0681813275657685,NA,NA
"primary_source_drinking_water","population_group","river","not_displaced",0.0358107983432414,NA,0.0199930856890711,0.0516285109974117,NA,NA
"primary_source_drinking_water","population_group","tank_and_tap","not_displaced",0.0792430484785548,NA,0.0583418342456554,0.100144262711454,NA,NA
"primary_source_drinking_water","population_group","unprotected_well","not_displaced",0.0789211863652792,NA,0.0513844939594644,0.106457878771094,NA,NA
"primary_source_drinking_water","population_group","vendors","not_displaced",0.102930499444528,NA,0.0309533473899866,0.174907651499069,NA,NA
"primary_source_drinking_water","population_group","water_kiosk","not_displaced",0.141274514997296,NA,0.0975853545947335,0.184963675399858,NA,NA
"primary_source_drinking_water","population_group","water_trucking_distrib","not_displaced",0.0161988843120402,NA,0.00782193007360112,0.0245758385504793,NA,NA
"enough_drinking_water","population_group","no","IDP",0.453323591049597,NA,0.383324529216644,0.523322652882551,NA,NA
"enough_drinking_water","population_group","yes","IDP",0.546676408950402,NA,0.476677347117449,0.616675470783356,NA,NA
"enough_drinking_water","population_group","no","not_displaced",0.219392223707223,NA,0.175417899299088,0.263366548115358,NA,NA
"enough_drinking_water","population_group","yes","not_displaced",0.780607776292777,NA,0.736633451884642,0.824582100700912,NA,NA
"time_to_reach_water_source","population_group","16_30","IDP",0.232990685209371,NA,0.192001090468325,0.273980279950418,NA,NA
"time_to_reach_water_source","population_group","31_60","IDP",0.11216168893961,NA,0.084565204293911,0.13975817358531,NA,NA
"time_to_reach_water_source","population_group","60_180","IDP",0.0266802950228194,NA,0.0138280069527658,0.0395325830928729,NA,NA
"time_to_reach_water_source","population_group","above180","IDP",0.0213323755217955,NA,0.00112146335830319,0.0415432876852879,NA,NA
"time_to_reach_water_source","population_group","less15","IDP",0.606834955306403,NA,0.556916477834834,0.656753432777973,NA,NA
"time_to_reach_water_source","population_group","16_30","not_displaced",0.221038951565265,NA,0.193779949513806,0.248297953616723,NA,NA
"time_to_reach_water_source","population_group","31_60","not_displaced",0.118827232507738,NA,0.0876714105134345,0.149983054502042,NA,NA
"time_to_reach_water_source","population_group","60_180","not_displaced",0.0353258987547195,NA,0.0227032833417065,0.0479485141677326,NA,NA
"time_to_reach_water_source","population_group","above180","not_displaced",0.00980603717370982,NA,0.00532844499768765,0.014283629349732,NA,NA
"time_to_reach_water_source","population_group","less15","not_displaced",0.615001879998568,NA,0.564640291003871,0.665363468993264,NA,NA
"how_much_pay_water","population_group","11_20_month","IDP",0.280558204021918,NA,0.217998116697381,0.343118291346456,NA,NA
"how_much_pay_water","population_group","21_30_month","IDP",0.154561850557856,NA,0.109149706690885,0.199973994424826,NA,NA
"how_much_pay_water","population_group","31_40_month","IDP",0.090135794136695,NA,0.052175498606263,0.128096089667127,NA,NA
"how_much_pay_water","population_group","41_50_month","IDP",0.0395803979640447,NA,0.0189191696160552,0.0602416263120342,NA,NA
"how_much_pay_water","population_group","50_more_month","IDP",0.0147909848948096,NA,0.00317681061016194,0.0264051591794572,NA,NA
"how_much_pay_water","population_group","dnk","IDP",0.0183093272408128,NA,0.00541988173085284,0.0311987727507727,NA,NA
"how_much_pay_water","population_group","less_than_10","IDP",0.402063441183864,NA,0.332646587819197,0.47148029454853,NA,NA
"how_much_pay_water","population_group","11_20_month","not_displaced",0.274575969379991,NA,0.233157833421579,0.315994105338403,NA,NA
"how_much_pay_water","population_group","21_30_month","not_displaced",0.209313680324088,NA,0.177154870654427,0.241472489993749,NA,NA
"how_much_pay_water","population_group","31_40_month","not_displaced",0.0646038758922156,NA,0.0453999526645095,0.0838077991199218,NA,NA
"how_much_pay_water","population_group","41_50_month","not_displaced",0.0243156113188183,NA,0.0144175741485664,0.0342136484890703,NA,NA
"how_much_pay_water","population_group","50_more_month","not_displaced",0.0216087968279541,NA,0.0125645667818433,0.0306530268740649,NA,NA
"how_much_pay_water","population_group","dnk","not_displaced",0.00626423929958117,NA,0.00197531896197603,0.0105531596371863,NA,NA
"how_much_pay_water","population_group","less_than_10","not_displaced",0.399317826957351,NA,0.346080446126566,0.452555207788137,NA,NA
"water_price_changed","population_group","decrease","IDP",0.0830978487682213,NA,0.0533341525411056,0.112861544995337,NA,NA
"water_price_changed","population_group","dnk","IDP",0.0330857098219278,NA,0.0152575865040792,0.0509138331397765,NA,NA
"water_price_changed","population_group","increase","IDP",0.520712521637449,NA,0.432054770866632,0.609370272408266,NA,NA
"water_price_changed","population_group","no_change","IDP",0.363103919772402,NA,0.27514164642543,0.451066193119374,NA,NA
"water_price_changed","population_group","decrease","not_displaced",0.0803685020084173,NA,0.0561295262157803,0.104607477801054,NA,NA
"water_price_changed","population_group","dnk","not_displaced",0.0289044187642286,NA,0.0113715150969693,0.0464373224314879,NA,NA
"water_price_changed","population_group","increase","not_displaced",0.562685202910458,NA,0.505055690718962,0.620314715101954,NA,NA
"water_price_changed","population_group","no_change","not_displaced",0.328041876316896,NA,0.271528685915823,0.38455506671797,NA,NA
"latrine_type","population_group","flush_improved","IDP",0.339629512894988,NA,0.271369642188983,0.407889383600994,NA,NA
"latrine_type","population_group","flush_unimproved","IDP",0.128115914724964,NA,0.0847420951017064,0.171489734348222,NA,NA
"latrine_type","population_group","other","IDP",0.0106169824692658,NA,-0.00119384782995041,0.022427812768482,NA,NA
"latrine_type","population_group","pit_improved","IDP",0.292902942044625,NA,0.224915485628967,0.360890398460284,NA,NA
"latrine_type","population_group","pit_unimproved","IDP",0.228734647866156,NA,0.177893522570365,0.279575773161948,NA,NA
"latrine_type","population_group","flush_improved","not_displaced",0.288279586551562,NA,0.254214710510823,0.3223444625923,NA,NA
"latrine_type","population_group","flush_unimproved","not_displaced",0.182218420835112,NA,0.139881899832153,0.224554941838071,NA,NA
"latrine_type","population_group","other","not_displaced",0.0083912550761713,NA,0.00203674139338542,0.0147457687589572,NA,NA
"latrine_type","population_group","pit_improved","not_displaced",0.228046417941388,NA,0.198378922061334,0.257713913821442,NA,NA
"latrine_type","population_group","pit_unimproved","not_displaced",0.293064319595767,NA,0.251215294899582,0.334913344291952,NA,NA
"household_access_latrine","population_group","no_latrine","IDP",0.120991114486027,NA,0.0883166965204713,0.153665532451582,NA,NA
"household_access_latrine","population_group","yes_personal","IDP",0.305912015177763,NA,0.255324007912374,0.356500022443153,NA,NA
"household_access_latrine","population_group","yes_shared","IDP",0.57309687033621,NA,0.511157509152059,0.635036231520361,NA,NA
"household_access_latrine","population_group","no_latrine","not_displaced",0.199597046971994,NA,0.147754492723148,0.251439601220839,NA,NA
"household_access_latrine","population_group","yes_personal","not_displaced",0.534120975249242,NA,0.460186136109106,0.608055814389378,NA,NA
"household_access_latrine","population_group","yes_shared","not_displaced",0.266281977778765,NA,0.224585332485736,0.307978623071793,NA,NA
"access_to_soap","population_group","no","IDP",0.694174781623694,NA,0.623924285168497,0.764425278078891,NA,NA
"access_to_soap","population_group","yes","IDP",0.305825218376306,NA,0.235574721921109,0.376075714831503,NA,NA
"access_to_soap","population_group","no","not_displaced",0.452498034797239,NA,0.37981857257764,0.525177497016838,NA,NA
"access_to_soap","population_group","yes","not_displaced",0.547501965202761,NA,0.474822502983162,0.62018142742236,NA,NA
"internal_seperation_rooms","population_group","no","IDP",0.62157644956312,NA,0.557856078168256,0.685296820957985,NA,NA
"internal_seperation_rooms","population_group","yes","IDP",0.37842355043688,NA,0.314703179042015,0.442143921831744,NA,NA
"internal_seperation_rooms","population_group","no","not_displaced",0.401666675620816,NA,0.330134807268242,0.473198543973389,NA,NA
"internal_seperation_rooms","population_group","yes","not_displaced",0.598333324379184,NA,0.526801456026611,0.669865192731758,NA,NA
"source_of_light_at_night","population_group","no","IDP",0.714635878363002,NA,0.621772086053869,0.807499670672135,NA,NA
"source_of_light_at_night","population_group","yes","IDP",0.285364121636998,NA,0.192500329327865,0.378227913946131,NA,NA
"source_of_light_at_night","population_group","no","not_displaced",0.473265879754731,NA,0.390503300809533,0.556028458699928,NA,NA
"source_of_light_at_night","population_group","yes","not_displaced",0.526734120245269,NA,0.443971541300072,0.609496699190467,NA,NA
"shelter_lock_from_inside","population_group","no","IDP",0.43501990483266,NA,0.363757973532655,0.506281836132665,NA,NA
"shelter_lock_from_inside","population_group","yes","IDP",0.56498009516734,NA,0.493718163867335,0.636242026467345,NA,NA
"shelter_lock_from_inside","population_group","no","not_displaced",0.273586279811134,NA,0.214858673222857,0.332313886399411,NA,NA
"shelter_lock_from_inside","population_group","yes","not_displaced",0.726413720188866,NA,0.667686113600588,0.785141326777143,NA,NA
"household_nfi","population_group","mats","IDP",0.748928347767504,NA,0.699645371880469,0.798211323654538,NA,NA
"household_nfi","population_group","mats","not_displaced",0.87433986992766,NA,0.844965606757516,0.903714133097803,NA,NA
"household_nfi","population_group","blankets","IDP",0.328604020167415,NA,0.282433067398166,0.374774972936664,NA,NA
"household_nfi","population_group","blankets","not_displaced",0.539574522573152,NA,0.46816037276198,0.610988672384324,NA,NA
"household_nfi","population_group","plastic_sheet","IDP",0.374970065406852,NA,0.327439996428054,0.422500134385651,NA,NA
"household_nfi","population_group","plastic_sheet","not_displaced",0.431314405802171,NA,0.37573753600549,0.486891275598853,NA,NA
"household_nfi","population_group","jerry_can","IDP",0.660155558301924,NA,0.6183379879159,0.701973128687947,NA,NA
"household_nfi","population_group","jerry_can","not_displaced",0.674143760379961,NA,0.623422425135847,0.724865095624075,NA,NA
"household_nfi","population_group","bucket","IDP",0.487110004996872,NA,0.431735732511189,0.542484277482556,NA,NA
"household_nfi","population_group","bucket","not_displaced",0.608438017720877,NA,0.550648233779143,0.66622780166261,NA,NA
"household_nfi","population_group","wash_basin","IDP",0.474835095832892,NA,0.428490304305624,0.52117988736016,NA,NA
"household_nfi","population_group","wash_basin","not_displaced",0.594729760889932,NA,0.533415757519165,0.656043764260699,NA,NA
"household_nfi","population_group","cooking_pot","IDP",0.550443289913442,NA,0.496185774199621,0.604700805627263,NA,NA
"household_nfi","population_group","cooking_pot","not_displaced",0.628519319416599,NA,0.5799833278717,0.677055310961498,NA,NA
"household_nfi","population_group","plates","IDP",0.461359751620311,NA,0.415937357221167,0.506782146019456,NA,NA
"household_nfi","population_group","plates","not_displaced",0.563087497980908,NA,0.510633680095044,0.615541315866771,NA,NA
"household_nfi","population_group","cups","IDP",0.510376382539978,NA,0.462729766746414,0.558022998333541,NA,NA
"household_nfi","population_group","cups","not_displaced",0.590928893354367,NA,0.546600613378662,0.635257173330072,NA,NA
"household_nfi","population_group","spoon","IDP",0.508516640325052,NA,0.460439579384301,0.556593701265803,NA,NA
"household_nfi","population_group","spoon","not_displaced",0.584861661952179,NA,0.536648912457868,0.633074411446489,NA,NA
"household_nfi","population_group","knives","IDP",0.599691532203152,NA,0.536120844405617,0.663262220000688,NA,NA
"household_nfi","population_group","knives","not_displaced",0.633599736879026,NA,0.597582743844441,0.669616729913611,NA,NA
"household_nfi","population_group","kettle","IDP",0.510122591713131,NA,0.4631429572567,0.557102226169562,NA,NA
"household_nfi","population_group","kettle","not_displaced",0.52329135446752,NA,0.477004401663969,0.569578307271071,NA,NA
